EVENTS Event Timestamp Hour,EVENTS Pageview Count,EVENTS Share Count,EVENTS Unique Visitors,EVENTS Subscribe,EVENTS Video Start + 30s,EVENTS Nugget Preview CTR,EVENTS Event Count,Pageviews/Events,Spike,Pageview Change,Share Change,Visitor Change,Subscribe Change,Video Change,Nugget Preview CTR Change,Event Change,% Pageview Change,% Share Change,% Visitor Change,% Subscribe Change,% Video Change,% Nugget Preview CTR Change,% Event Change
8/26/15 12:00,55012,586,50784,66,7297,0.87,481006,11.44,0,7327,89,6588,10,850,-0.01,90756,15.37,17.91,14.91,17.86,13.18,-1.14,23.26
8/26/15 13:00,64514,937,57583,102,8630,0.99,611564,10.55,0,9502,351,6799,36,1333,0.12,130558,17.27,59.90,13.39,54.55,18.27,13.79,27.14
8/26/15 14:00,65353,916,58663,98,8389,1.04,573523,11.40,0,839,-21,1080,-4,-241,0.05,-38041,1.30,-2.24,1.88,-3.92,-2.79,5.05,-6.22
8/26/15 15:00,59473,810,53414,120,7937,1.04,546515,10.88,0,-5880,-106,-5249,22,-452,0,-27008,-9.00,-11.57,-8.95,22.45,-5.39,0.00,-4.71
8/26/15 16:00,50225,894,44880,115,7078,1.19,477821,10.51,0,-9248,84,-8534,-5,-859,0.15,-68694,-15.55,10.37,-15.98,-4.17,-10.82,14.42,-12.57
8/26/15 17:00,45548,729,39248,85,6587,1.15,420196,10.84,0,-4677,-165,-5632,-30,-491,-0.04,-57625,-9.31,-18.46,-12.55,-26.09,-6.94,-3.36,-12.06
8/26/15 18:00,42893,721,37860,86,6247,1.14,398707,10.76,0,-2655,-8,-1388,1,-340,-0.01,-21489,-5.83,-1.10,-3.54,1.18,-5.16,-0.87,-5.11
8/26/15 19:00,43811,682,38624,91,6163,1.08,397442,11.02,0,918,-39,764,5,-84,-0.06,-1265,2.14,-5.41,2.02,5.81,-1.34,-5.26,-0.32
8/26/15 20:00,43972,697,38613,86,6087,1.16,398180,11.04,0,161,15,-11,-5,-76,0.08,738,0.37,2.20,-0.03,-5.49,-1.23,7.41,0.19
8/26/15 21:00,43909,720,39204,80,6681,1.01,392456,11.19,0,-63,23,591,-6,594,-0.15,-5724,-0.14,3.30,1.53,-6.98,9.76,-12.93,-1.44
8/26/15 22:00,45434,786,41822,84,9032,1,416320,10.91,0,1525,66,2618,4,2351,-0.01,23864,3.47,9.17,6.68,5.00,35.19,-0.99,6.08
8/26/15 23:00,51783,866,47727,97,11927,1.05,473463,10.94,0,6349,80,5905,13,2895,0.05,57143,13.97,10.18,14.12,15.48,32.05,5.00,13.73
8/27/15 0:00,59935,954,54492,120,16234,0.94,530488,11.30,0,8152,88,6765,23,4307,-0.11,57025,15.74,10.16,14.17,23.71,36.11,-10.48,12.04
8/27/15 1:00,60134,980,55302,129,15700,0.92,504660,11.92,0,199,26,810,9,-534,-0.02,-25828,0.33,2.73,1.49,7.50,-3.29,-2.13,-4.87
8/27/15 2:00,55758,850,51602,106,14507,0.96,477343,11.68,0,-4376,-130,-3700,-23,-1193,0.04,-27317,-7.28,-13.27,-6.69,-17.83,-7.60,4.35,-5.41
8/27/15 3:00,45216,752,41605,91,11533,0.97,379478,11.92,0,-10542,-98,-9997,-15,-2974,0.01,-97865,-18.91,-11.53,-19.37,-14.15,-20.50,1.04,-20.50
8/27/15 4:00,36023,581,32197,81,8963,1.16,301856,11.93,0,-9193,-171,-9408,-10,-2570,0.19,-77622,-20.33,-22.74,-22.61,-10.99,-22.28,19.59,-20.45
8/27/15 5:00,28471,458,25764,63,7263,1.15,248087,11.48,0,-7552,-123,-6433,-18,-1700,-0.01,-53769,-20.96,-21.17,-19.98,-22.22,-18.97,-0.86,-17.81
8/27/15 6:00,23323,353,20610,33,5973,1.18,200653,11.62,0,-5148,-105,-5154,-30,-1290,0.03,-47434,-18.08,-22.93,-20.00,-47.62,-17.76,2.61,-19.12
8/27/15 7:00,18227,306,16458,43,4697,1.09,159547,11.42,0,-5096,-47,-4152,10,-1276,-0.09,-41106,-21.85,-13.31,-20.15,30.30,-21.36,-7.63,-20.49
8/27/15 8:00,26764,353,24072,45,3803,0.96,200068,13.38,0,8537,47,7614,2,-894,-0.13,40521,46.84,15.36,46.26,4.65,-19.03,-11.93,25.40
8/27/15 9:00,22906,335,20976,41,3659,0.98,178185,12.86,0,-3858,-18,-3096,-4,-144,0.02,-21883,-14.41,-5.10,-12.86,-8.89,-3.79,2.08,-10.94
8/27/15 10:00,26056,380,24133,55,4755,0.98,201309,12.94,0,3150,45,3157,14,1096,0,23124,13.75,13.43,15.05,34.15,29.95,0.00,12.98
8/27/15 11:00,33875,488,31073,47,6301,1.02,257506,13.16,0,7819,108,6940,-8,1546,0.04,56197,30.01,28.42,28.76,-14.55,32.51,4.08,27.92
8/27/15 12:00,38260,566,35402,61,7817,0.92,304276,12.57,0,4385,78,4329,14,1516,-0.1,46770,12.94,15.98,13.93,29.79,24.06,-9.80,18.16
8/27/15 13:00,55109,920,48485,105,12422,1.21,486205,11.33,0,16849,354,13083,44,4605,0.29,181929,44.04,62.54,36.96,72.13,58.91,31.52,59.79
8/27/15 14:00,66927,1039,57658,144,13566,1.16,565169,11.84,0,11818,119,9173,39,1144,-0.05,78964,21.44,12.93,18.92,37.14,9.21,-4.13,16.24
8/27/15 15:00,69938,1045,62293,143,11599,0.98,557638,12.54,0,3011,6,4635,-1,-1967,-0.18,-7531,4.50,0.58,8.04,-0.69,-14.50,-15.52,-1.33
8/27/15 16:00,77731,1175,71053,200,11585,0.96,660673,11.77,0,7793,130,8760,57,-14,-0.02,103035,11.14,12.44,14.06,39.86,-0.12,-2.04,18.48
8/27/15 17:00,72983,1021,63812,129,9638,1.06,621422,11.74,0,-4748,-154,-7241,-71,-1947,0.1,-39251,-6.11,-13.11,-10.19,-35.50,-16.81,10.42,-5.94
8/27/15 18:00,66511,1050,60555,146,9567,0.94,590787,11.26,0,-6472,29,-3257,17,-71,-0.12,-30635,-8.87,2.84,-5.10,13.18,-0.74,-11.32,-4.93
8/27/15 19:00,123372,1442,114286,156,34590,0.61,1287162,9.58,1,56861,392,53731,10,25023,-0.33,696375,85.49,37.33,88.73,6.85,261.56,-35.11,117.87
8/27/15 20:00,156363,1736,147670,154,49632,0.63,1619890,9.65,0,32991,294,33384,-2,15042,0.02,332728,26.74,20.39,29.21,-1.28,43.49,3.28,25.85
8/27/15 21:00,159677,1749,152147,171,49387,0.72,1549510,10.30,0,3314,13,4477,17,-245,0.09,-70380,2.12,0.75,3.03,11.04,-0.49,14.29,-4.34
8/27/15 22:00,156705,1789,148222,180,45438,0.78,1365385,11.48,0,-2972,40,-3925,9,-3949,0.06,-184125,-1.86,2.29,-2.58,5.26,-8.00,8.33,-11.88
8/27/15 23:00,152737,1769,142156,183,38869,0.78,1337406,11.42,0,-3968,-20,-6066,3,-6569,0,-27979,-2.53,-1.12,-4.09,1.67,-14.46,0.00,-2.05
8/28/15 0:00,148363,1998,140056,217,41705,0.78,1231456,12.05,0,-4374,229,-2100,34,2836,0,-105950,-2.86,12.95,-1.48,18.58,7.30,0.00,-7.92
8/28/15 1:00,152184,2053,142974,232,44239,0.8,1271026,11.97,0,3821,55,2918,15,2534,0.02,39570,2.58,2.75,2.08,6.91,6.08,2.56,3.21
8/28/15 2:00,145358,1921,135415,217,42985,0.82,1213785,11.98,0,-6826,-132,-7559,-15,-1254,0.02,-57241,-4.49,-6.43,-5.29,-6.47,-2.83,2.50,-4.50
8/28/15 3:00,127997,1640,119851,205,38871,0.92,1073836,11.92,0,-17361,-281,-15564,-12,-4114,0.1,-139949,-11.94,-14.63,-11.49,-5.53,-9.57,12.20,-11.53
8/28/15 4:00,120147,1428,112412,179,37770,0.93,1006597,11.94,0,-7850,-212,-7439,-26,-1101,0.01,-67239,-6.13,-12.93,-6.21,-12.68,-2.83,1.09,-6.26
8/28/15 5:00,105564,1260,101008,123,33647,0.93,886521,11.91,0,-14583,-168,-11404,-56,-4123,0,-120076,-12.14,-11.76,-10.14,-31.28,-10.92,0.00,-11.93
8/28/15 6:00,79967,862,75608,113,25246,1,674756,11.85,0,-25597,-398,-25400,-10,-8401,0.07,-211765,-24.25,-31.59,-25.15,-8.13,-24.97,7.53,-23.89
8/28/15 7:00,66475,671,60345,82,20004,1.03,551484,12.05,0,-13492,-191,-15263,-31,-5242,0.03,-123272,-16.87,-22.16,-20.19,-27.43,-20.76,3.00,-18.27
8/28/15 8:00,52707,587,49085,83,16304,0.96,453290,11.63,0,-13768,-84,-11260,1,-3700,-0.07,-98194,-20.71,-12.52,-18.66,1.22,-18.50,-6.80,-17.81
8/28/15 9:00,51602,546,49658,76,15726,0.98,442338,11.67,0,-1105,-41,573,-7,-578,0.02,-10952,-2.10,-6.98,1.17,-8.43,-3.55,2.08,-2.42
8/28/15 10:00,69156,792,66588,106,20791,0.85,573686,12.05,0,17554,246,16930,30,5065,-0.13,131348,34.02,45.05,34.09,39.47,32.21,-13.27,29.69
8/28/15 11:00,91074,980,86229,117,27687,0.88,744280,12.24,0,21918,188,19641,11,6896,0.03,170594,31.69,23.74,29.50,10.38,33.17,3.53,29.74
8/28/15 12:00,103849,1264,98545,156,32665,0.84,883187,11.76,0,12775,284,12316,39,4978,-0.04,138907,14.03,28.98,14.28,33.33,17.98,-4.55,18.66
8/28/15 13:00,118270,1728,109472,196,36568,1.01,1049350,11.27,0,14421,464,10927,40,3903,0.17,166163,13.89,36.71,11.09,25.64,11.95,20.24,18.81
8/28/15 14:00,108777,1638,100386,178,34162,1.08,993201,10.95,0,-9493,-90,-9086,-18,-2406,0.07,-56149,-8.03,-5.21,-8.30,-9.18,-6.58,6.93,-5.35
8/28/15 15:00,96555,1472,88955,153,30106,1,921240,10.48,0,-12222,-166,-11431,-25,-4056,-0.08,-71961,-11.24,-10.13,-11.39,-14.04,-11.87,-7.41,-7.25
8/28/15 16:00,89714,1318,82414,178,26786,1.14,845254,10.61,0,-6841,-154,-6541,25,-3320,0.14,-75986,-7.09,-10.46,-7.35,16.34,-11.03,14.00,-8.25
8/28/15 17:00,105355,1409,96557,157,25187,1.08,980898,10.74,0,15641,91,14143,-21,-1599,-0.06,135644,17.43,6.90,17.16,-11.80,-5.97,-5.26,16.05
8/28/15 18:00,102770,1384,92319,151,23782,1.03,953571,10.78,0,-2585,-25,-4238,-6,-1405,-0.05,-27327,-2.45,-1.77,-4.39,-3.82,-5.58,-4.63,-2.79
8/28/15 19:00,97178,1286,87649,143,22400,1.05,885614,10.97,0,-5592,-98,-4670,-8,-1382,0.02,-67957,-5.44,-7.08,-5.06,-5.30,-5.81,1.94,-7.13
8/28/15 20:00,94565,1233,84011,151,21562,1.18,861446,10.98,0,-2613,-53,-3638,8,-838,0.13,-24168,-2.69,-4.12,-4.15,5.59,-3.74,12.38,-2.73
8/28/15 21:00,91778,1126,83054,141,21479,1.15,804256,11.41,0,-2787,-107,-957,-10,-83,-0.03,-57190,-2.95,-8.68,-1.14,-6.62,-0.38,-2.54,-6.64
8/28/15 22:00,86731,1147,76598,142,20674,1.21,715485,12.12,0,-5047,21,-6456,1,-805,0.06,-88771,-5.50,1.87,-7.77,0.71,-3.75,5.22,-11.04
8/28/15 23:00,84571,1118,78071,141,20185,1.1,709495,11.92,0,-2160,-29,1473,-1,-489,-0.11,-5990,-2.49,-2.53,1.92,-0.70,-2.37,-9.09,-0.84
8/29/15 0:00,84369,1139,77406,148,17885,1.06,673631,12.52,0,-202,21,-665,7,-2300,-0.04,-35864,-0.24,1.88,-0.85,4.96,-11.39,-3.64,-5.05
8/29/15 1:00,81149,1271,73847,151,17246,1.14,648683,12.51,0,-3220,132,-3559,3,-639,0.08,-24948,-3.82,11.59,-4.60,2.03,-3.57,7.55,-3.70
8/29/15 2:00,77681,1133,71030,151,16669,1.16,635749,12.22,0,-3468,-138,-2817,0,-577,0.02,-12934,-4.27,-10.86,-3.81,0.00,-3.35,1.75,-1.99
8/29/15 3:00,69630,1075,63016,142,15632,1.22,566607,12.29,0,-8051,-58,-8014,-9,-1037,0.06,-69142,-10.36,-5.12,-11.28,-5.96,-6.22,5.17,-10.88
8/29/15 4:00,55896,776,51777,99,12739,1.23,453059,12.34,0,-13734,-299,-11239,-43,-2893,0.01,-113548,-19.72,-27.81,-17.84,-30.28,-18.51,0.82,-20.04
8/29/15 5:00,45914,630,43537,81,10642,1.37,372240,12.33,0,-9982,-146,-8240,-18,-2097,0.14,-80819,-17.86,-18.81,-15.91,-18.18,-16.46,11.38,-17.84
8/29/15 6:00,37946,593,35118,53,8797,1.31,307678,12.33,0,-7968,-37,-8419,-28,-1845,-0.06,-64562,-17.35,-5.87,-19.34,-34.57,-17.34,-4.38,-17.34
8/29/15 7:00,31816,455,29075,60,7298,1.51,258860,12.29,0,-6130,-138,-6043,7,-1499,0.2,-48818,-16.15,-23.27,-17.21,13.21,-17.04,15.27,-15.87
8/29/15 8:00,26225,388,23873,44,6208,1.3,215027,12.20,0,-5591,-67,-5202,-16,-1090,-0.21,-43833,-17.57,-14.73,-17.89,-26.67,-14.94,-13.91,-16.93
8/29/15 9:00,24353,339,22043,60,5497,1.31,203301,11.98,0,-1872,-49,-1830,16,-711,0.01,-11726,-7.14,-12.63,-7.67,36.36,-11.45,0.77,-5.45
8/29/15 10:00,27380,355,25103,63,5925,1.21,228143,12.00,0,3027,16,3060,3,428,-0.1,24842,12.43,4.72,13.88,5.00,7.79,-7.63,12.22
8/29/15 11:00,38808,543,35446,73,8441,1.41,313245,12.39,0,11428,188,10343,10,2516,0.2,85102,41.74,52.96,41.20,15.87,42.46,16.53,37.30
8/29/15 12:00,51059,680,47313,101,11449,1.34,410924,12.43,0,12251,137,11867,28,3008,-0.07,97679,31.57,25.23,33.48,38.36,35.64,-4.96,31.18
8/29/15 13:00,57182,783,52758,95,13460,1.22,475828,12.02,0,6123,103,5445,-6,2011,-0.12,64904,11.99,15.15,11.51,-5.94,17.56,-8.96,15.79
8/29/15 14:00,57516,796,53769,101,13783,1.25,469163,12.26,0,334,13,1011,6,323,0.03,-6665,0.58,1.66,1.92,6.32,2.40,2.46,-1.40
8/29/15 15:00,57607,832,52851,101,13669,1.28,480018,12.00,0,91,36,-918,0,-114,0.03,10855,0.16,4.52,-1.71,0.00,-0.83,2.40,2.31
8/29/15 16:00,88393,1154,81301,132,13322,1.18,693180,12.75,1,30786,322,28450,31,-347,-0.1,213162,53.44,38.70,53.83,30.69,-2.54,-7.81,44.41
8/29/15 17:00,71547,895,66522,102,12146,1.13,578416,12.37,0,-16846,-259,-14779,-30,-1176,-0.05,-114764,-19.06,-22.44,-18.18,-22.73,-8.83,-4.24,-16.56
8/29/15 18:00,83380,954,76665,143,10952,1.01,641624,13.00,0,11833,59,10143,41,-1194,-0.12,63208,16.54,6.59,15.25,40.20,-9.83,-10.62,10.93
8/29/15 19:00,79941,1062,72024,162,10793,1.11,625784,12.77,0,-3439,108,-4641,19,-159,0.1,-15840,-4.12,11.32,-6.05,13.29,-1.45,9.90,-2.47
8/29/15 20:00,78374,1057,72780,137,10649,1.13,619730,12.65,0,-1567,-5,756,-25,-144,0.02,-6054,-1.96,-0.47,1.05,-15.43,-1.33,1.80,-0.97
8/29/15 21:00,88742,1126,80158,172,10219,1.06,667853,13.29,0,10368,69,7378,35,-430,-0.07,48123,13.23,6.53,10.14,25.55,-4.04,-6.19,7.77
8/29/15 22:00,101042,1224,91447,187,9921,1.06,749670,13.48,0,12300,98,11289,15,-298,0,81817,13.86,8.70,14.08,8.72,-2.92,0.00,12.25
8/29/15 23:00,94408,1196,85621,184,9320,1.1,705367,13.38,0,-6634,-28,-5826,-3,-601,0.04,-44303,-6.57,-2.29,-6.37,-1.60,-6.06,3.77,-5.91
8/30/15 0:00,94442,1389,86603,199,8555,1.11,695192,13.59,0,34,193,982,15,-765,0.01,-10175,0.04,16.14,1.15,8.15,-8.21,0.91,-1.44
8/30/15 1:00,91305,1213,81914,173,8375,1.05,670850,13.61,0,-3137,-176,-4689,-26,-180,-0.06,-24342,-3.32,-12.67,-5.41,-13.07,-2.10,-5.41,-3.50
8/30/15 2:00,90705,1238,80558,200,8137,1.08,662562,13.69,0,-600,25,-1356,27,-238,0.03,-8288,-0.66,2.06,-1.66,15.61,-2.84,2.86,-1.24
8/30/15 3:00,79582,1052,71513,166,7360,1.19,587571,13.54,0,-11123,-186,-9045,-34,-777,0.11,-74991,-12.26,-15.02,-11.23,-17.00,-9.55,10.19,-11.32
8/30/15 4:00,66695,935,59796,144,6313,1.2,495351,13.46,0,-12887,-117,-11717,-22,-1047,0.01,-92220,-16.19,-11.12,-16.38,-13.25,-14.23,0.84,-15.70
8/30/15 5:00,55175,740,49562,98,5006,1.27,408713,13.50,0,-11520,-195,-10234,-46,-1307,0.07,-86638,-17.27,-20.86,-17.11,-31.94,-20.70,5.83,-17.49
8/30/15 6:00,48490,671,44258,103,4323,1.36,359805,13.48,0,-6685,-69,-5304,5,-683,0.09,-48908,-12.12,-9.32,-10.70,5.10,-13.64,7.09,-11.97
8/30/15 7:00,46836,592,42462,92,3779,1.37,345377,13.56,0,-1654,-79,-1796,-11,-544,0.01,-14428,-3.41,-11.77,-4.06,-10.68,-12.58,0.74,-4.01
8/30/15 8:00,41442,512,37092,93,3400,1.39,307843,13.46,0,-5394,-80,-5370,1,-379,0.02,-37534,-11.52,-13.51,-12.65,1.09,-10.03,1.46,-10.87
8/30/15 9:00,38459,451,34038,54,3161,1.31,284976,13.50,0,-2983,-61,-3054,-39,-239,-0.08,-22867,-7.20,-11.91,-8.23,-41.94,-7.03,-5.76,-7.43
8/30/15 10:00,39074,531,35516,71,3273,1.36,294948,13.25,0,615,80,1478,17,112,0.05,9972,1.60,17.74,4.34,31.48,3.54,3.82,3.50
8/30/15 11:00,49947,623,45536,89,4545,1.28,368590,13.55,0,10873,92,10020,18,1272,-0.08,73642,27.83,17.33,28.21,25.35,38.86,-5.88,24.97
8/30/15 12:00,66436,827,59947,134,6476,1.31,485144,13.69,0,16489,204,14411,45,1931,0.03,116554,33.01,32.74,31.65,50.56,42.49,2.34,31.62
8/30/15 13:00,79788,1028,72693,155,7929,1.29,579291,13.77,0,13352,201,12746,21,1453,-0.02,94147,20.10,24.30,21.26,15.67,22.44,-1.53,19.41
8/30/15 14:00,83450,1024,74756,155,8704,1.3,609419,13.69,0,3662,-4,2063,0,775,0.01,30128,4.59,-0.39,2.84,0.00,9.77,0.78,5.20
8/30/15 15:00,85816,1062,77942,176,8869,1.24,623180,13.77,0,2366,38,3186,21,165,-0.06,13761,2.84,3.71,4.26,13.55,1.90,-4.62,2.26
8/30/15 16:00,79334,981,71763,163,8478,1.22,583400,13.60,0,-6482,-81,-6179,-13,-391,-0.02,-39780,-7.55,-7.63,-7.93,-7.39,-4.41,-1.61,-6.38
8/30/15 17:00,75207,1008,66813,125,8097,1.13,569127,13.21,0,-4127,27,-4950,-38,-381,-0.09,-14273,-5.20,2.75,-6.90,-23.31,-4.49,-7.38,-2.45
8/30/15 18:00,82718,1037,75111,129,7860,1.07,640097,12.92,0,7511,29,8298,4,-237,-0.06,70970,9.99,2.88,12.42,3.20,-2.93,-5.31,12.47
8/30/15 19:00,77164,924,68458,109,7300,1.07,600098,12.86,0,-5554,-113,-6653,-20,-560,0,-39999,-6.71,-10.90,-8.86,-15.50,-7.12,0.00,-6.25
8/30/15 20:00,77368,1024,71218,131,7898,0.99,611881,12.64,0,204,100,2760,22,598,-0.08,11783,0.26,10.82,4.03,20.18,8.19,-7.48,1.96
8/30/15 21:00,75939,1028,69682,126,7581,1.06,573969,13.23,0,-1429,4,-1536,-5,-317,0.07,-37912,-1.85,0.39,-2.16,-3.82,-4.01,7.07,-6.20
8/30/15 22:00,77365,1037,71136,132,7308,1.08,579479,13.35,0,1426,9,1454,6,-273,0.02,5510,1.88,0.88,2.09,4.76,-3.60,1.89,0.96
8/30/15 23:00,69496,914,63432,123,6973,1.15,523806,13.27,0,-7869,-123,-7704,-9,-335,0.07,-55673,-10.17,-11.86,-10.83,-6.82,-4.58,6.48,-9.61
8/31/15 0:00,80420,1137,72767,152,6883,0.97,596215,13.49,0,10924,223,9335,29,-90,-0.18,72409,15.72,24.40,14.72,23.58,-1.29,-15.65,13.82
8/31/15 1:00,76453,1002,69619,129,6803,0.91,603171,12.68,0,-3967,-135,-3148,-23,-80,-0.06,6956,-4.93,-11.87,-4.33,-15.13,-1.16,-6.19,1.17
8/31/15 2:00,117339,1500,104951,140,7148,0.87,820338,14.30,1,40886,498,35332,11,345,-0.04,217167,53.48,49.70,50.75,8.53,5.07,-4.40,36.00
8/31/15 3:00,90660,1101,81236,118,6766,1.01,647455,14.00,0,-26679,-399,-23715,-22,-382,0.14,-172883,-22.74,-26.60,-22.60,-15.71,-5.34,16.09,-21.07
8/31/15 4:00,67304,864,60239,114,4919,1.06,487458,13.81,0,-23356,-237,-20997,-4,-1847,0.05,-159997,-25.76,-21.53,-25.85,-3.39,-27.30,4.95,-24.71
8/31/15 5:00,52415,638,47591,92,4011,1.1,382969,13.69,0,-14889,-226,-12648,-22,-908,0.04,-104489,-22.12,-26.16,-21.00,-19.30,-18.46,3.77,-21.44
8/31/15 6:00,44359,505,38613,79,3059,1.1,322076,13.77,0,-8056,-133,-8978,-13,-952,0,-60893,-15.37,-20.85,-18.86,-14.13,-23.73,0.00,-15.90
8/31/15 7:00,38834,439,34295,72,2536,1.09,283499,13.70,0,-5525,-66,-4318,-7,-523,-0.01,-38577,-12.46,-13.07,-11.18,-8.86,-17.10,-0.91,-11.98
8/31/15 8:00,35105,392,31396,55,2388,1.03,258734,13.57,0,-3729,-47,-2899,-17,-148,-0.06,-24765,-9.60,-10.71,-8.45,-23.61,-5.84,-5.50,-8.74
8/31/15 9:00,35677,405,32362,47,2374,1.03,275161,12.97,0,572,13,966,-8,-14,0,16427,1.63,3.32,3.08,-14.55,-0.59,0.00,6.35
8/31/15 10:00,42992,448,38890,54,3199,0.96,398336,10.79,0,7315,43,6528,7,825,-0.07,123175,20.50,10.62,20.17,14.89,34.75,-6.80,44.76
8/31/15 11:00,50781,580,46706,75,4251,1.02,462400,10.98,0,7789,132,7816,21,1052,0.06,64064,18.12,29.46,20.10,38.89,32.89,6.25,16.08
8/31/15 12:00,54757,768,50393,74,5491,0.97,493561,11.09,0,3976,188,3687,-1,1240,-0.05,31161,7.83,32.41,7.89,-1.33,29.17,-4.90,6.74
8/31/15 13:00,69874,855,61829,134,9291,1.01,658832,10.61,0,15117,87,11436,60,3800,0.04,165271,27.61,11.33,22.69,81.08,69.20,4.12,33.49
8/31/15 14:00,77834,1020,69087,154,8953,1.21,674096,11.55,0,7960,165,7258,20,-338,0.2,15264,11.39,19.30,11.74,14.93,-3.64,19.80,2.32
8/31/15 15:00,89849,1429,78998,188,16741,1.46,711965,12.62,0,12015,409,9911,34,7788,0.25,37869,15.44,40.10,14.35,22.08,86.99,20.66,5.62
8/31/15 16:00,91660,1456,81532,186,18584,1.52,718453,12.76,0,1811,27,2534,-2,1843,0.06,6488,2.02,1.89,3.21,-1.06,11.01,4.11,0.91
8/31/15 17:00,91139,1373,82047,168,15270,1.39,682226,13.36,0,-521,-83,515,-18,-3314,-0.13,-36227,-0.57,-5.70,0.63,-9.68,-17.83,-8.55,-5.04
8/31/15 18:00,83203,1232,74498,135,13083,1.42,632106,13.16,0,-7936,-141,-7549,-33,-2187,0.03,-50120,-8.71,-10.27,-9.20,-19.64,-14.32,2.16,-7.35
8/31/15 19:00,77169,1130,69915,150,11945,1.41,565440,13.65,0,-6034,-102,-4583,15,-1138,-0.01,-66666,-7.25,-8.28,-6.15,11.11,-8.70,-0.70,-10.55
8/31/15 20:00,81981,1174,73948,159,12419,1.52,647845,12.65,0,4812,44,4033,9,474,0.11,82405,6.24,3.89,5.77,6.00,3.97,7.80,14.57
8/31/15 21:00,76182,969,67010,131,11220,1.48,565544,13.47,0,-5799,-205,-6938,-28,-1199,-0.04,-82301,-7.07,-17.46,-9.38,-17.61,-9.65,-2.63,-12.70
8/31/15 22:00,79362,1104,71301,115,10642,1.43,589339,13.47,0,3180,135,4291,-16,-578,-0.05,23795,4.17,13.93,6.40,-12.21,-5.15,-3.38,4.21
8/31/15 23:00,71965,1018,65581,133,10341,1.49,504956,14.25,0,-7397,-86,-5720,18,-301,0.06,-84383,-9.32,-7.79,-8.02,15.65,-2.83,4.20,-14.32
9/1/15 0:00,71499,973,64430,125,10227,1.44,498846,14.33,0,-466,-45,-1151,-8,-114,-0.05,-6110,-0.65,-4.42,-1.76,-6.02,-1.10,-3.36,-1.21
9/1/15 1:00,80173,1266,72538,112,10325,1.45,544970,14.71,0,8674,293,8108,-13,98,0.01,46124,12.13,30.11,12.58,-10.40,0.96,0.69,9.25
9/1/15 2:00,77272,1154,70199,145,9645,1.52,521089,14.83,0,-2901,-112,-2339,33,-680,0.07,-23881,-3.62,-8.85,-3.22,29.46,-6.59,4.83,-4.38
9/1/15 3:00,66529,995,60838,143,8949,1.61,455528,14.60,0,-10743,-159,-9361,-2,-696,0.09,-65561,-13.90,-13.78,-13.33,-1.38,-7.22,5.92,-12.58
9/1/15 4:00,53188,865,48269,95,6968,1.7,367697,14.47,0,-13341,-130,-12569,-48,-1981,0.09,-87831,-20.05,-13.07,-20.66,-33.57,-22.14,5.59,-19.28
9/1/15 5:00,41329,584,37700,110,5295,1.69,285707,14.47,0,-11859,-281,-10569,15,-1673,-0.01,-81990,-22.30,-32.49,-21.90,15.79,-24.01,-0.59,-22.30
9/1/15 6:00,33688,495,30015,71,3956,1.88,233786,14.41,0,-7641,-89,-7685,-39,-1339,0.19,-51921,-18.49,-15.24,-20.38,-35.45,-25.29,11.24,-18.17
9/1/15 7:00,26977,374,24033,63,3082,1.9,188519,14.31,0,-6711,-121,-5982,-8,-874,0.02,-45267,-19.92,-24.44,-19.93,-11.27,-22.09,1.06,-19.36
9/1/15 8:00,23543,329,20869,64,2527,1.68,165326,14.24,0,-3434,-45,-3164,1,-555,-0.22,-23193,-12.73,-12.03,-13.17,1.59,-18.01,-11.58,-12.30
9/1/15 9:00,23972,321,21410,41,2568,1.64,166901,14.36,0,429,-8,541,-23,41,-0.04,1575,1.82,-2.43,2.59,-35.94,1.62,-2.38,0.95
9/1/15 10:00,30962,392,28185,60,3492,1.71,209489,14.78,0,6990,71,6775,19,924,0.07,42588,29.16,22.12,31.64,46.34,35.98,4.27,25.52
9/1/15 11:00,39518,528,36103,73,4870,1.61,264906,14.92,0,8556,136,7918,13,1378,-0.1,55417,27.63,34.69,28.09,21.67,39.46,-5.85,26.45
9/1/15 12:00,47936,737,42886,99,7422,1.69,329623,14.54,0,8418,209,6783,26,2552,0.08,64717,21.30,39.58,18.79,35.62,52.40,4.97,24.43
9/1/15 13:00,69580,1128,57541,118,8615,1.81,494127,14.08,0,21644,391,14655,19,1193,0.12,164504,45.15,53.05,34.17,19.19,16.07,7.10,49.91
9/1/15 14:00,65742,1101,58061,138,8441,1.74,509490,12.90,0,-3838,-27,520,20,-174,-0.07,15363,-5.52,-2.39,0.90,16.95,-2.02,-3.87,3.11
9/1/15 15:00,64050,1104,56943,115,8099,1.65,500108,12.81,0,-1692,3,-1118,-23,-342,-0.09,-9382,-2.57,0.27,-1.93,-16.67,-4.05,-5.17,-1.84
9/1/15 16:00,61701,1072,55141,117,7556,1.78,489332,12.61,0,-2349,-32,-1802,2,-543,0.13,-10776,-3.67,-2.90,-3.16,1.74,-6.70,7.88,-2.15
9/1/15 17:00,60420,1066,53747,111,6912,1.64,486494,12.42,0,-1281,-6,-1394,-6,-644,-0.14,-2838,-2.08,-0.56,-2.53,-5.13,-8.52,-7.87,-0.58
